what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386780966400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386780966489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386780971465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386780973606
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386780978912
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386780978913
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386780985424
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386780985505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1386780988804
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386780993692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386780995017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386780995127
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386781001766
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781003138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781003263
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386781008133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781010802
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781010915
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386781015591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781017680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781017761
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386781022193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781023950
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781024051
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386781029896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781031969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781032082
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386781036694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781038481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386781038597
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386781042919
